shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size,abb,state,district,name,state_fips,pres_2012
44012,-0.86722295,0.225934097,-1.246715795,-0.355951166,-0.349064884,8,RI,Rhode Island,12,"State House District 12 (2012), Rhode Island",44,0.964876033
44013,-0.723154042,0.186662369,-1.137127198,-0.370931808,-1.196845543,11,RI,Rhode Island,13,"State House District 13 (2012), Rhode Island",44,0.779043913
44014,-0.55914909,0.184726185,-0.954175313,-0.206473621,-0.561095163,20,RI,Rhode Island,14,"State House District 14 (2012), Rhode Island",44,0.73490498
44015,-0.437376849,0.228704898,-0.812593998,0.036143958,-0.477437771,6,RI,Rhode Island,15,"State House District 15 (2012), Rhode Island",44,0.515734017
44016,-0.430211174,0.19059283,-0.846352197,-0.08484013,-0.383224115,15,RI,Rhode Island,16,"State House District 16 (2012), Rhode Island",44,0.593500653
44017,-0.640066685,0.259840806,-1.036494348,-0.11174442,-0.825487018,5,RI,Rhode Island,17,"State House District 17 (2012), Rhode Island",44,0.641066078
44018,-0.726262995,0.214439603,-1.140950458,-0.278416021,-1.242576095,7,RI,Rhode Island,18,"State House District 18 (2012), Rhode Island",44,0.758497621
44019,-0.426408613,0.191881899,-0.83412881,-0.085528117,-0.379379052,17,RI,Rhode Island,19,"State House District 19 (2012), Rhode Island",44,0.653946465
44020,-0.435481089,0.272611335,-0.782643973,0.054922099,0.048755869,9,RI,Rhode Island,20,"State House District 20 (2012), Rhode Island",44,0.634178404
44021,-0.384584499,0.204535715,-0.77454868,0.064721769,-0.176336203,8,RI,Rhode Island,21,"State House District 21 (2012), Rhode Island",44,0.642522231
44022,-0.394908205,0.176057659,-0.787517466,-0.014321948,-0.335014298,17,RI,Rhode Island,22,"State House District 22 (2012), Rhode Island",44,0.612051793
44023,-0.287174365,0.194780411,-0.689187206,0.128462665,-0.108999886,15,RI,Rhode Island,23,"State House District 23 (2012), Rhode Island",44,0.633101151
44024,-0.422884345,0.198602992,-0.806401686,-0.015940592,-0.385670955,12,RI,Rhode Island,24,"State House District 24 (2012), Rhode Island",44,0.55325806
44025,-0.471502711,0.181946712,-0.810858226,-0.102672313,-0.439569138,24,RI,Rhode Island,25,"State House District 25 (2012), Rhode Island",44,0.620009179
44026,-0.484243618,0.214436965,-0.890763239,-0.010832544,-0.75149931,5,RI,Rhode Island,26,"State House District 26 (2012), Rhode Island",44,0.597180082
44027,-0.496679219,0.209332523,-0.90520134,-0.050870823,-0.348902455,15,RI,Rhode Island,27,"State House District 27 (2012), Rhode Island",44,0.617451786
44028,-0.071521101,0.178727643,-0.474651339,0.286635784,0.317137705,22,RI,Rhode Island,28,"State House District 28 (2012), Rhode Island",44,0.571090748
44029,-0.137213017,0.182346854,-0.542945524,0.215311471,0.247005917,20,RI,Rhode Island,29,"State House District 29 (2012), Rhode Island",44,0.542507205
44030,-0.29696981,0.165537013,-0.666859485,0.030328324,-0.15424702,20,RI,Rhode Island,30,"State House District 30 (2012), Rhode Island",44,0.487858152
44031,-0.324405557,0.194348775,-0.70763513,0.090632572,0.123845997,12,RI,Rhode Island,31,"State House District 31 (2012), Rhode Island",44,0.544308889
44032,-0.661264547,0.196304482,-0.966723694,-0.256054395,-0.641430593,22,RI,Rhode Island,32,"State House District 32 (2012), Rhode Island",44,0.559655438
44033,-0.678133023,0.189553535,-1.014846755,-0.276436057,-0.909552896,11,RI,Rhode Island,33,"State House District 33 (2012), Rhode Island",44,0.604579539
44034,-0.580945018,0.174632403,-0.918148749,-0.201583531,-0.63226642,18,RI,Rhode Island,34,"State House District 34 (2012), Rhode Island",44,0.640951804
44035,-0.743149672,0.180441156,-1.125975959,-0.364779386,-1.043804982,14,RI,Rhode Island,35,"State House District 35 (2012), Rhode Island",44,0.623624663
44036,-0.618304004,0.255463326,-1.003408564,-0.104781291,-0.96395212,8,RI,Rhode Island,36,"State House District 36 (2012), Rhode Island",44,0.610079918
44037,0.044177793,0.207161879,-0.38000451,0.390279461,0.380063435,20,RI,Rhode Island,37,"State House District 37 (2012), Rhode Island",44,0.572119488
44038,-0.355203196,0.191091707,-0.739841496,0.059737007,-0.269144305,11,RI,Rhode Island,38,"State House District 38 (2012), Rhode Island",44,0.591173452
44039,-0.343435311,0.23146035,-0.615015518,0.12250414,-0.125984555,13,RI,Rhode Island,39,"State House District 39 (2012), Rhode Island",44,0.542266462
44040,-0.255861548,0.216325928,-0.69825958,0.059000281,-0.376147874,17,RI,Rhode Island,40,"State House District 40 (2012), Rhode Island",44,0.515117737
44041,-0.298351307,0.200002955,-0.692381646,0.125291211,-0.334735967,13,RI,Rhode Island,41,"State House District 41 (2012), Rhode Island",44,0.455798969
44042,-0.436266181,0.178013907,-0.769388557,-0.058452686,-0.081827298,16,RI,Rhode Island,42,"State House District 42 (2012), Rhode Island",44,0.596103896
44043,-0.378961619,0.174146163,-0.721949041,-0.016184266,-0.140402844,20,RI,Rhode Island,43,"State House District 43 (2012), Rhode Island",44,0.589075498
44044,-0.204716275,0.269159347,-0.570269294,0.31324943,0.602238591,9,RI,Rhode Island,44,"State House District 44 (2012), Rhode Island",44,0.505935484
44045,-0.314516406,0.186742803,-0.644847089,0.094903607,0.127590601,18,RI,Rhode Island,45,"State House District 45 (2012), Rhode Island",44,0.581897854
44046,-0.454715815,0.316032662,-0.898200171,0.083736244,0.01780808,15,RI,Rhode Island,46,"State House District 46 (2012), Rhode Island",44,0.580337691
44047,-0.228344349,0.199472543,-0.638386544,0.196997183,-0.119001557,13,RI,Rhode Island,47,"State House District 47 (2012), Rhode Island",44,0.556603774
44048,-0.197193486,0.204401595,-0.644641867,0.204587673,0.089166471,8,RI,Rhode Island,48,"State House District 48 (2012), Rhode Island",44,0.51236498
44049,-0.414941858,0.197001915,-0.854755135,-0.060882749,-0.124868848,13,RI,Rhode Island,49,"State House District 49 (2012), Rhode Island",44,0.727219455
44050,-0.419101928,0.231970629,-0.896530597,0.109619684,0.146367261,5,RI,Rhode Island,50,"State House District 50 (2012), Rhode Island",44,0.637825595
44051,-0.491226157,0.238560913,-0.966344995,-0.13761364,-0.709922987,9,RI,Rhode Island,51,"State House District 51 (2012), Rhode Island",44,0.624350087
44052,-0.200728819,0.170546151,-0.561824975,0.147849069,0.252898773,26,RI,Rhode Island,52,"State House District 52 (2012), Rhode Island",44,0.517966361
44053,-0.309946815,0.240273081,-0.800174253,0.043182554,0.035405271,8,RI,Rhode Island,53,"State House District 53 (2012), Rhode Island",44,0.520043846
44054,-0.304246665,0.240646216,-0.823172505,0.007071454,-0.228592859,11,RI,Rhode Island,54,"State House District 54 (2012), Rhode Island",44,0.646801189
44055,-0.573175816,0.225407847,-0.871500559,-0.091138013,-0.481312046,14,RI,Rhode Island,55,"State House District 55 (2012), Rhode Island",44,0.636390315
44056,-0.855118726,0.217305513,-1.24656036,-0.382204558,-0.501838985,8,RI,Rhode Island,56,"State House District 56 (2012), Rhode Island",44,0.88730278
44057,-0.504450167,0.204864025,-0.883960765,-0.050571571,-0.121734345,11,RI,Rhode Island,57,"State House District 57 (2012), Rhode Island",44,0.71218616
44058,-0.761187019,0.19824244,-1.115013679,-0.328719239,-0.884921486,12,RI,Rhode Island,58,"State House District 58 (2012), Rhode Island",44,0.82784063
44059,-0.663401955,0.231660067,-0.940795031,-0.157447711,-0.30134927,13,RI,Rhode Island,59,"State House District 59 (2012), Rhode Island",44,0.840466054
44060,-0.511472593,0.222817355,-1.01128603,-0.069556339,0.1965623,3,RI,Rhode Island,60,"State House District 60 (2012), Rhode Island",44,0.784170789
44061,-0.531173523,0.160989005,-0.849689251,-0.19820753,-0.379806583,27,RI,Rhode Island,61,"State House District 61 (2012), Rhode Island",44,0.71286031
44062,-0.443033521,0.217292634,-0.897205569,-0.098125819,-0.060886667,9,RI,Rhode Island,62,"State House District 62 (2012), Rhode Island",44,0.74146434
44063,-0.417554712,0.189767992,-0.814635196,-0.023698583,-0.259308818,13,RI,Rhode Island,63,"State House District 63 (2012), Rhode Island",44,0.698156331
44064,-0.608012685,0.188738061,-0.975187191,-0.217077243,-0.582150096,14,RI,Rhode Island,64,"State House District 64 (2012), Rhode Island",44,0.792993631
44065,-0.301644015,0.1985067,-0.709848048,0.073540877,0.126727549,9,RI,Rhode Island,65,"State House District 65 (2012), Rhode Island",44,0.68438914
44066,-0.387389982,0.2075376,-0.831419095,0.058404284,-0.100765554,7,RI,Rhode Island,66,"State House District 66 (2012), Rhode Island",44,0.613230572
44067,-0.391737985,0.211850752,-0.762027185,0.072509028,0.087997209,11,RI,Rhode Island,67,"State House District 67 (2012), Rhode Island",44,0.608007039
44068,-0.44459052,0.195543434,-0.853723398,-0.069405791,-0.451591287,10,RI,Rhode Island,68,"State House District 68 (2012), Rhode Island",44,0.621048073
44069,-0.568003221,0.214845518,-1.015918947,-0.243222273,-0.805058155,16,RI,Rhode Island,69,"State House District 69 (2012), Rhode Island",44,0.644830741
44070,-0.110283083,0.193150449,-0.454248777,0.290245389,0.362772292,15,RI,Rhode Island,70,"State House District 70 (2012), Rhode Island",44,0.622137405
44071,-0.108125964,0.221289864,-0.575764172,0.36001757,0.72768996,5,RI,Rhode Island,71,"State House District 71 (2012), Rhode Island",44,0.564709118
44072,-0.152520828,0.192042816,-0.573592503,0.231598646,0.289612786,14,RI,Rhode Island,72,"State House District 72 (2012), Rhode Island",44,0.535633409
44073,-0.54172281,0.195741996,-0.93142478,-0.138017904,-0.539447469,10,RI,Rhode Island,73,"State House District 73 (2012), Rhode Island",44,0.709552056
44074,-0.223103095,0.193861139,-0.591681768,0.179975916,0.204124033,13,RI,Rhode Island,74,"State House District 74 (2012), Rhode Island",44,0.61793166
44075,-0.38772728,0.198657769,-0.84115284,-0.008668711,-0.167113052,10,RI,Rhode Island,75,"State House District 75 (2012), Rhode Island",44,0.642546246
45001,0.116939181,0.16986106,-0.196099171,0.473332173,-0.057921478,19,SC,South Carolina,1,"State House District HD-001 (2012), South Carolina",45,0.236507937
45002,0.469309369,0.205410081,0.226964027,0.861700038,0.991503628,25,SC,South Carolina,2,"State House District HD-002 (2012), South Carolina",45,0.323415741
45003,-0.163012179,0.192412754,-0.583718774,0.169470636,-0.485576465,13,SC,South Carolina,3,"State House District HD-003 (2012), South Carolina",45,0.364885774
45004,0.331588645,0.231402485,-0.102876707,0.629177571,0.354358022,25,SC,South Carolina,4,"State House District HD-004 (2012), South Carolina",45,0.182444062
45005,0.222488299,0.155473779,-0.115505518,0.539455531,0.262476971,31,SC,South Carolina,5,"State House District HD-005 (2012), South Carolina",45,0.242622746
45006,0.045430432,0.20839572,-0.37830467,0.402481057,-0.361312775,17,SC,South Carolina,6,"State House District HD-006 (2012), South Carolina",45,0.314935497
45007,0.318705822,0.232613132,0.036204548,0.78365476,0.795159451,20,SC,South Carolina,7,"State House District HD-007 (2012), South Carolina",45,0.328349901
45008,0.161164691,0.190445967,-0.146314041,0.583994203,0.302479184,28,SC,South Carolina,8,"State House District HD-008 (2012), South Carolina",45,0.342639935
45009,-0.026879851,0.185252222,-0.424011298,0.321762685,-0.094278312,18,SC,South Carolina,9,"State House District HD-009 (2012), South Carolina",45,0.360680415
45010,0.630138676,0.209408793,0.246832348,0.885077466,0.763587423,33,SC,South Carolina,10,"State House District HD-010 (2012), South Carolina",45,0.224189364
45011,0.079163438,0.172173482,-0.289286639,0.447450403,0.007346163,23,SC,South Carolina,11,"State House District HD-011 (2012), South Carolina",45,0.417082205
45012,0.199342031,0.169791084,-0.108304939,0.584944413,0.689201014,30,SC,South Carolina,12,"State House District HD-012 (2012), South Carolina",45,0.599384119
45013,0.337772688,0.168188701,0.050660593,0.708237533,0.548991897,30,SC,South Carolina,13,"State House District HD-013 (2012), South Carolina",45,0.332847821
45014,0.106739,0.185124266,-0.240610272,0.506174855,0.212920884,16,SC,South Carolina,14,"State House District HD-014 (2012), South Carolina",45,0.373285476
45015,-0.104472095,0.182342555,-0.501305105,0.255330899,-0.112334686,19,SC,South Carolina,15,"State House District HD-015 (2012), South Carolina",45,0.496772329
45016,0.098876533,0.175561669,-0.293614271,0.431474721,0.198353069,16,SC,South Carolina,16,"State House District HD-016 (2012), South Carolina",45,0.423205678
45017,0.45118741,0.187354742,0.034025336,0.796302086,0.792025145,18,SC,South Carolina,17,"State House District HD-017 (2012), South Carolina",45,0.216543631
45018,0.294741053,0.167900069,0.03925949,0.658498835,0.649445903,33,SC,South Carolina,18,"State House District HD-018 (2012), South Carolina",45,0.25753176
45019,-0.058773269,0.20155871,-0.328101707,0.364107707,0.097332487,28,SC,South Carolina,19,"State House District HD-019 (2012), South Carolina",45,0.35789561
45020,0.055357185,0.208907543,-0.202839952,0.489437476,0.351376805,32,SC,South Carolina,20,"State House District HD-020 (2012), South Carolina",45,0.27670535
45021,0.021803833,0.171362504,-0.342064597,0.383466946,0.097479561,21,SC,South Carolina,21,"State House District HD-021 (2012), South Carolina",45,0.259639287
45022,0.151448752,0.211986544,-0.108916472,0.578596274,0.335127848,34,SC,South Carolina,22,"State House District HD-022 (2012), South Carolina",45,0.336067942
45023,-0.067864933,0.155796408,-0.413107466,0.233909932,0.121368661,29,SC,South Carolina,23,"State House District HD-023 (2012), South Carolina",45,0.661637534
45024,-0.015063399,0.145216129,-0.313251242,0.278144034,-0.012256725,40,SC,South Carolina,24,"State House District HD-024 (2012), South Carolina",45,0.365485345
45025,-0.086153629,0.164754425,-0.441702425,0.198958059,0.213653497,29,SC,South Carolina,25,"State House District HD-025 (2012), South Carolina",45,0.718470744
45026,0.190608438,0.175888351,-0.154369133,0.469230714,0.15831905,30,SC,South Carolina,26,"State House District HD-026 (2012), South Carolina",45,0.359832203
45027,0.039157921,0.156368805,-0.309220538,0.305372739,0.021573336,31,SC,South Carolina,27,"State House District HD-027 (2012), South Carolina",45,0.369419028
45028,0.371657108,0.163793694,0.01059242,0.671356814,0.4538089,29,SC,South Carolina,28,"State House District HD-028 (2012), South Carolina",45,0.346059716
45029,0.256176811,0.154148199,-0.03004755,0.618418596,0.398291031,28,SC,South Carolina,29,"State House District HD-029 (2012), South Carolina",45,0.342101639
45030,0.447242424,0.190074046,0.068482878,0.866999887,0.950778532,16,SC,South Carolina,30,"State House District HD-030 (2012), South Carolina",45,0.3499293
45031,-0.307782573,0.176503871,-0.660856926,0.056892233,-0.188847044,21,SC,South Carolina,31,"State House District HD-031 (2012), South Carolina",45,0.798876508
45032,0.090807979,0.194420736,-0.189723867,0.457897124,0.225594748,31,SC,South Carolina,32,"State House District HD-032 (2012), South Carolina",45,0.36043095
45033,0.405307498,0.174707493,0.025275612,0.740951454,0.535590647,19,SC,South Carolina,33,"State House District HD-033 (2012), South Carolina",45,0.304616703
45034,0.401882543,0.160295586,0.07205848,0.752825062,0.783696542,36,SC,South Carolina,34,"State House District HD-034 (2012), South Carolina",45,0.431461711
45035,0.101969122,0.223719104,-0.17592398,0.518098306,0.448309837,24,SC,South Carolina,35,"State House District HD-035 (2012), South Carolina",45,0.278019114
45036,0.06932888,0.208464979,-0.33378537,0.394522656,0.13558406,26,SC,South Carolina,36,"State House District HD-036 (2012), South Carolina",45,0.387184116
45037,0.148083172,0.167397552,-0.178372723,0.47382237,0.333192997,29,SC,South Carolina,37,"State House District HD-037 (2012), South Carolina",45,0.335395133
45038,0.207929284,0.172718684,-0.170923266,0.511650024,0.358051569,26,SC,South Carolina,38,"State House District HD-038 (2012), South Carolina",45,0.242075116
45039,0.340439527,0.203806954,-0.034435143,0.77874903,0.967275231,14,SC,South Carolina,39,"State House District HD-039 (2012), South Carolina",45,0.332475198
45040,0.139750646,0.242936739,-0.280783562,0.449962581,0.031829914,13,SC,South Carolina,40,"State House District HD-040 (2012), South Carolina",45,0.427440796
45041,-0.084671078,0.197266425,-0.500473899,0.324878488,0.136019841,10,SC,South Carolina,41,"State House District HD-041 (2012), South Carolina",45,0.643494859
45042,0.269450726,0.260117473,-0.214830147,0.593041078,0.376163224,14,SC,South Carolina,42,"State House District HD-042 (2012), South Carolina",45,0.447241976
45043,0.205462857,0.167345693,-0.102561437,0.575804618,0.390196893,27,SC,South Carolina,43,"State House District HD-043 (2012), South Carolina",45,0.453719853
45044,0.117924074,0.192947955,-0.152648264,0.530418685,0.280855978,27,SC,South Carolina,44,"State House District HD-044 (2012), South Carolina",45,0.470807875
45045,0.127326335,0.169668758,-0.151087523,0.505994362,0.231947614,32,SC,South Carolina,45,"State House District HD-045 (2012), South Carolina",45,0.358667166
45046,-0.090855188,0.174795415,-0.465568196,0.149242069,-0.08781929,36,SC,South Carolina,46,"State House District HD-046 (2012), South Carolina",45,0.425335154
45047,0.281368687,0.133462453,0.00230592,0.549262442,0.479270396,41,SC,South Carolina,47,"State House District HD-047 (2012), South Carolina",45,0.320215122
45048,-0.041823106,0.159533485,-0.361753199,0.276056157,-0.151150255,26,SC,South Carolina,48,"State House District HD-048 (2012), South Carolina",45,0.363404066
45049,-0.041103701,0.152446161,-0.342867891,0.297409944,0.200099965,34,SC,South Carolina,49,"State House District HD-049 (2012), South Carolina",45,0.672999161
45050,-0.264813276,0.178942288,-0.533319218,0.095200901,-0.155172878,30,SC,South Carolina,50,"State House District HD-050 (2012), South Carolina",45,0.639410188
45051,0.042545878,0.150679834,-0.284048886,0.337426333,0.35753412,37,SC,South Carolina,51,"State House District HD-051 (2012), South Carolina",45,0.742628528
45052,0.294887182,0.153244842,-0.031075112,0.620610977,0.541138459,28,SC,South Carolina,52,"State House District HD-052 (2012), South Carolina",45,0.420110423
45053,-0.012439014,0.187489896,-0.404984867,0.387423162,0.043836233,14,SC,South Carolina,53,"State House District HD-053 (2012), South Carolina",45,0.476901843
45054,0.221357507,0.191534831,-0.116330428,0.635665737,0.666064764,20,SC,South Carolina,54,"State House District HD-054 (2012), South Carolina",45,0.586978018
45055,-0.040071988,0.202668054,-0.402438876,0.375708805,-0.342099469,13,SC,South Carolina,55,"State House District HD-055 (2012), South Carolina",45,0.564395242
45056,0.076634291,0.162512192,-0.258016032,0.350566523,0.274574445,36,SC,South Carolina,56,"State House District HD-056 (2012), South Carolina",45,0.416385578
45057,-0.116294237,0.191556478,-0.467469309,0.268348636,-0.022204919,20,SC,South Carolina,57,"State House District HD-057 (2012), South Carolina",45,0.630413203
45058,0.073392256,0.147806413,-0.236508068,0.381111066,0.168178847,38,SC,South Carolina,58,"State House District HD-058 (2012), South Carolina",45,0.333258055
45059,-0.27870912,0.150944656,-0.595974815,0.034380544,-0.233630384,36,SC,South Carolina,59,"State House District HD-059 (2012), South Carolina",45,0.712087438
45060,-0.03111055,0.179432817,-0.399725419,0.373595614,-0.295749628,24,SC,South Carolina,60,"State House District HD-060 (2012), South Carolina",45,0.386789264
45061,-0.095643744,0.192842986,-0.470640794,0.306580471,-0.121490009,18,SC,South Carolina,61,"State House District HD-061 (2012), South Carolina",45,0.523557374
45062,0.013920605,0.178010812,-0.346560361,0.416850723,0.219265438,19,SC,South Carolina,62,"State House District HD-062 (2012), South Carolina",45,0.661230996
45063,-0.305487848,0.172797917,-0.568855253,0.066932994,-0.35237553,35,SC,South Carolina,63,"State House District HD-063 (2012), South Carolina",45,0.348291557
45064,-0.12543332,0.193101702,-0.535359398,0.230497932,-0.630455738,16,SC,South Carolina,64,"State House District HD-064 (2012), South Carolina",45,0.586887403
45065,0.161134252,0.158862667,-0.075307364,0.546137183,0.301837562,33,SC,South Carolina,65,"State House District HD-065 (2012), South Carolina",45,0.32131126
45066,-0.04537613,0.170146345,-0.393800655,0.310659308,0.104192238,26,SC,South Carolina,66,"State House District HD-066 (2012), South Carolina",45,0.731030715
45067,0.193967894,0.179471647,-0.112675135,0.574982891,0.154667775,26,SC,South Carolina,67,"State House District HD-067 (2012), South Carolina",45,0.383168509
45068,0.233460381,0.149795963,-0.093935823,0.542103136,0.326597988,35,SC,South Carolina,68,"State House District HD-068 (2012), South Carolina",45,0.336743803
45069,-0.058856567,0.178291875,-0.400897935,0.311882548,-0.106627936,18,SC,South Carolina,69,"State House District HD-069 (2012), South Carolina",45,0.320193917
45070,-0.036073908,0.174937528,-0.399696018,0.257739856,0.383235144,34,SC,South Carolina,70,"State House District HD-070 (2012), South Carolina",45,0.745948641
45071,0.308457417,0.17903542,-0.097496075,0.637775986,0.420020204,27,SC,South Carolina,71,"State House District HD-071 (2012), South Carolina",45,0.353263471
45072,-0.382534005,0.213753751,-0.647420834,0.04943801,-0.326252722,32,SC,South Carolina,72,"State House District HD-072 (2012), South Carolina",45,0.695202756
45073,-0.547906742,0.20863088,-0.828963259,-0.132021991,-0.556623388,36,SC,South Carolina,73,"State House District HD-073 (2012), South Carolina",45,0.809632374
45074,-0.228288713,0.206236727,-0.593595764,0.227100893,0.148297506,9,SC,South Carolina,74,"State House District HD-074 (2012), South Carolina",45,0.826084297
45075,-0.186168827,0.165180613,-0.50790881,0.159984194,-0.257922991,25,SC,South Carolina,75,"State House District HD-075 (2012), South Carolina",45,0.431816613
45076,-0.209331771,0.193408378,-0.447708277,0.150937387,-0.221235977,48,SC,South Carolina,76,"State House District HD-076 (2012), South Carolina",45,0.780637418
45077,-0.059027846,0.168190768,-0.442812588,0.269161402,-0.303612842,24,SC,South Carolina,77,"State House District HD-077 (2012), South Carolina",45,0.702939836
45078,-0.535714695,0.153593427,-0.780821323,-0.205899201,-0.674168586,40,SC,South Carolina,78,"State House District HD-078 (2012), South Carolina",45,0.505940101
45079,-0.161490398,0.142189219,-0.4402567,0.123782999,-0.370552431,45,SC,South Carolina,79,"State House District HD-079 (2012), South Carolina",45,0.732069143
45080,-0.283052945,0.135888103,-0.552732822,-0.017055235,-0.243881312,41,SC,South Carolina,80,"State House District HD-080 (2012), South Carolina",45,0.606216956
45081,0.186323975,0.13253374,-0.071489688,0.464912585,0.326943933,50,SC,South Carolina,81,"State House District HD-081 (2012), South Carolina",45,0.302051311
45082,0.038870523,0.206878779,-0.42698575,0.322647202,0.308598261,17,SC,South Carolina,82,"State House District HD-082 (2012), South Carolina",45,0.597188526
45083,0.14428408,0.193749999,-0.146328463,0.576198357,0.553704776,26,SC,South Carolina,83,"State House District HD-083 (2012), South Carolina",45,0.290739492
45084,0.431031075,0.174134054,0.029711495,0.737776736,0.804363529,23,SC,South Carolina,84,"State House District HD-084 (2012), South Carolina",45,0.351334099
45085,0.289471705,0.160569301,-0.060675199,0.59261571,0.415908405,31,SC,South Carolina,85,"State House District HD-085 (2012), South Carolina",45,0.314226285
45086,0.137463135,0.175534935,-0.166007764,0.537765907,0.303148341,22,SC,South Carolina,86,"State House District HD-086 (2012), South Carolina",45,0.391166627
45087,0.279912943,0.22220555,-0.015471419,0.701548486,0.639777483,28,SC,South Carolina,87,"State House District HD-087 (2012), South Carolina",45,0.209150327
45088,0.084969223,0.177663794,-0.284291749,0.318465553,0.063001753,32,SC,South Carolina,88,"State House District HD-088 (2012), South Carolina",45,0.275812892
45089,-0.123485858,0.178849851,-0.406940502,0.256243839,-0.163753691,32,SC,South Carolina,89,"State House District HD-089 (2012), South Carolina",45,0.39298175
45090,0.243353499,0.209850103,-0.22571886,0.558321143,0.178290437,14,SC,South Carolina,90,"State House District HD-090 (2012), South Carolina",45,0.530077539
45091,0.184072194,0.188533952,-0.233783831,0.495367459,0.505844212,19,SC,South Carolina,91,"State House District HD-091 (2012), South Carolina",45,0.639649037
45092,0.227561581,0.175694329,-0.182234238,0.546588931,0.16001603,26,SC,South Carolina,92,"State House District HD-092 (2012), South Carolina",45,0.372856024
45093,-0.201333024,0.187341383,-0.587365122,0.217977824,-0.688926532,11,SC,South Carolina,93,"State House District HD-093 (2012), South Carolina",45,0.59839751
45094,0.395711202,0.189517575,-0.000563252,0.673566102,0.684170454,31,SC,South Carolina,94,"State House District HD-094 (2012), South Carolina",45,0.371237236
45095,-0.309914288,0.182311147,-0.617182052,0.101582201,-0.446940374,27,SC,South Carolina,95,"State House District HD-095 (2012), South Carolina",45,0.72047056
45096,0.239158103,0.199254952,-0.000593704,0.622390141,0.45910924,27,SC,South Carolina,96,"State House District HD-096 (2012), South Carolina",45,0.303893861
45097,0.075276172,0.184619365,-0.323825898,0.295206393,0.073910022,43,SC,South Carolina,97,"State House District HD-097 (2012), South Carolina",45,0.431251606
45098,0.284148226,0.152268321,0.040842619,0.601217088,0.498035166,47,SC,South Carolina,98,"State House District HD-098 (2012), South Carolina",45,0.407136448
45099,0.155721643,0.169479585,-0.132499702,0.547803032,0.285196967,28,SC,South Carolina,99,"State House District HD-099 (2012), South Carolina",45,0.325867137
45100,0.236607202,0.156381062,-0.094097388,0.543498213,0.372388813,42,SC,South Carolina,100,"State House District HD-100 (2012), South Carolina",45,0.34236372
45101,-0.21640347,0.161963388,-0.566334101,0.139034124,-0.41176077,24,SC,South Carolina,101,"State House District HD-101 (2012), South Carolina",45,0.673963274
45102,0.230106698,0.214101447,-0.057526983,0.640625841,0.537123331,18,SC,South Carolina,102,"State House District HD-102 (2012), South Carolina",45,0.607702998
45103,0.064404492,0.22282018,-0.346578847,0.522084373,0.693527077,10,SC,South Carolina,103,"State House District HD-103 (2012), South Carolina",45,0.631230778
45104,-0.013332103,0.154646733,-0.352949781,0.293583049,0.044078514,40,SC,South Carolina,104,"State House District HD-104 (2012), South Carolina",45,0.338927962
45105,-0.148691001,0.17085577,-0.504683726,0.177398352,-0.102592205,28,SC,South Carolina,105,"State House District HD-105 (2012), South Carolina",45,0.328190158
45106,0.252408912,0.136584323,-0.070105194,0.520974031,0.421549824,48,SC,South Carolina,106,"State House District HD-106 (2012), South Carolina",45,0.316925922
45107,0.255249384,0.192103248,0.012797972,0.594830672,0.654444723,42,SC,South Carolina,107,"State House District HD-107 (2012), South Carolina",45,0.38181333
45108,-0.125802054,0.199864939,-0.39379995,0.253599671,-0.169855958,31,SC,South Carolina,108,"State House District HD-108 (2012), South Carolina",45,0.354031826
45109,-0.087898505,0.187585747,-0.334180583,0.307209971,0.223930195,36,SC,South Carolina,109,"State House District HD-109 (2012), South Carolina",45,0.720245215
45110,-0.156898582,0.210196933,-0.492929983,0.304315133,-0.143435277,18,SC,South Carolina,110,"State House District HD-110 (2012), South Carolina",45,0.381004999
45111,-0.538468906,0.168692738,-0.845958432,-0.199198106,-0.607248851,28,SC,South Carolina,111,"State House District HD-111 (2012), South Carolina",45,0.800926251
45112,0.275041089,0.161885787,-0.082331561,0.596515725,0.673348959,27,SC,South Carolina,112,"State House District HD-112 (2012), South Carolina",45,0.357370294
45113,0.069373209,0.212655473,-0.424059767,0.426068783,0.41347202,11,SC,South Carolina,113,"State House District HD-113 (2012), South Carolina",45,0.741349803
45114,-0.037148856,0.157579231,-0.367360593,0.315420948,-0.131704826,32,SC,South Carolina,114,"State House District HD-114 (2012), South Carolina",45,0.387539719
45115,0.212272639,0.161189359,-0.092382336,0.567130536,0.569092292,26,SC,South Carolina,115,"State House District HD-115 (2012), South Carolina",45,0.415983186
45116,0.035574557,0.187979978,-0.373437162,0.433205801,0.293423336,18,SC,South Carolina,116,"State House District HD-116 (2012), South Carolina",45,0.542976939
45117,0.009437322,0.181440275,-0.426249936,0.362595818,-0.173072736,21,SC,South Carolina,117,"State House District HD-117 (2012), South Carolina",45,0.492929477
45118,0.52528538,0.16291126,0.265013803,0.870915792,0.831736378,39,SC,South Carolina,118,"State House District HD-118 (2012), South Carolina",45,0.429886142
45119,-0.195272334,0.196070645,-0.609685866,0.107211627,-0.454644451,22,SC,South Carolina,119,"State House District HD-119 (2012), South Carolina",45,0.493408118
45120,0.092400428,0.165399165,-0.257531863,0.469220334,0.00900734,25,SC,South Carolina,120,"State House District HD-120 (2012), South Carolina",45,0.366322103
45121,-0.174853885,0.172515546,-0.57865372,0.119186687,-0.113926442,28,SC,South Carolina,121,"State House District HD-121 (2012), South Carolina",45,0.654037017
