shd_fips_num,shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size2,abb,state,state_fips,pres_2008
29128,29128,0.378290389,0.138666942,0.098420604,0.636380405,0.546201314,44,MO,Missouri,29,0.330474075
29129,29129,0.335135726,0.159498022,0.049325584,0.640464761,0.497900691,36,MO,Missouri,29,0.379318394
29130,29130,0.326750212,0.140772502,0.045173228,0.60880732,0.440307956,32,MO,Missouri,29,0.294344182
29131,29131,0.243507904,0.153750918,-0.021680027,0.560344843,0.166089581,33,MO,Missouri,29,0.300426369
29132,29132,0.191886975,0.157112318,-0.133940167,0.503132535,0.134182882,37,MO,Missouri,29,0.312707557
29133,29133,0.480775779,0.144027462,0.206477007,0.754207163,0.616522066,51,MO,Missouri,29,0.323614715
29134,29134,0.378459073,0.144929774,0.087037683,0.691575418,0.552751685,34,MO,Missouri,29,0.354776441
29135,29135,0.122439275,0.132665494,-0.127640017,0.378710259,0.147169323,53,MO,Missouri,29,0.393707956
29136,29136,0.144279154,0.129375147,-0.117360239,0.374594629,0.078048618,56,MO,Missouri,29,0.444476327
29137,29137,0.167844148,0.122659686,-0.068969352,0.394180808,0.124437863,69,MO,Missouri,29,0.555175364
29138,29138,0.098525951,0.140642567,-0.175155859,0.378604467,-0.024786438,44,MO,Missouri,29,0.551698916
29139,29139,0.346967878,0.144318853,0.064807155,0.608253205,0.394570036,44,MO,Missouri,29,0.339672062
29140,29140,0.082881316,0.155183137,-0.222071261,0.400253465,-0.066655068,39,MO,Missouri,29,0.398519877
29141,29141,0.294984823,0.149843616,-0.001738818,0.573985241,0.378830962,43,MO,Missouri,29,0.322957198
29142,29142,0.43442053,0.134728808,0.170113683,0.698865523,0.556909277,48,MO,Missouri,29,0.306968727
29143,29143,0.178012244,0.15231693,-0.11904961,0.46626711,0.186480212,32,MO,Missouri,29,0.335506329
29144,29144,0.2121785,0.141084376,-0.080436535,0.490102605,0.193783567,41,MO,Missouri,29,0.314569768
29145,29145,0.214698869,0.161093848,-0.102745236,0.553925911,0.080859463,30,MO,Missouri,29,0.351753519
29146,29146,0.400710292,0.135926279,0.138010473,0.645220563,0.585182163,43,MO,Missouri,29,0.325202285
29147,29147,0.159348857,0.143907906,-0.115535915,0.450120164,0.015548848,34,MO,Missouri,29,0.330400963
29148,29148,0.285004137,0.138809864,0.01792,0.551177172,0.356628528,41,MO,Missouri,29,0.340402875
29149,29149,0.112374077,0.139634141,-0.183384924,0.382464896,0.112970119,52,MO,Missouri,29,0.385535742
29150,29150,0.235250051,0.151217008,-0.059421529,0.518797553,0.086135297,29,MO,Missouri,29,0.345574598
29151,29151,0.289928945,0.142833012,0.00058392,0.553933927,0.412176951,43,MO,Missouri,29,0.342760749
29152,29152,0.349084669,0.165017173,0.030819809,0.668929118,0.562870229,26,MO,Missouri,29,0.463737075
29153,29153,0.337453226,0.155953711,0.031177343,0.650760587,0.360757106,40,MO,Missouri,29,0.354739336
29154,29154,0.30853809,0.146382004,0.024254691,0.589324351,0.395418709,35,MO,Missouri,29,0.309492648
29155,29155,0.332308749,0.148192861,0.045114889,0.594912503,0.399877191,34,MO,Missouri,29,0.351366743
29156,29156,0.389598989,0.171507354,0.029274366,0.700585972,0.528905823,22,MO,Missouri,29,0.354228708
29157,29157,0.445605498,0.141914715,0.171317692,0.739454004,0.423317173,41,MO,Missouri,29,0.288901252
29158,29158,0.272484606,0.147256113,-0.005264504,0.542034927,0.45522043,34,MO,Missouri,29,0.421651289
29159,29159,0.345095098,0.147393762,0.06503128,0.619850227,0.496963343,25,MO,Missouri,29,0.285382
29160,29160,0.081759142,0.150957919,-0.225356728,0.384412513,0.100505513,28,MO,Missouri,29,0.359048257
29161,29161,0.361270222,0.146372446,0.097275345,0.653094026,0.56512592,37,MO,Missouri,29,0.363402062
29162,29162,-0.066801311,0.148259647,-0.35606903,0.20506058,-0.259241012,26,MO,Missouri,29,0.419077758
29163,29163,0.197157733,0.154132903,-0.09496108,0.490818823,0.412822019,27,MO,Missouri,29,0.376203344
30001,30001,0.208969233,0.174611789,-0.151175892,0.543407878,-0.003158795,13,MT,Montana,30,NA
30002,30002,0.223206022,0.198646078,-0.186046333,0.62226843,0.228699978,5,MT,Montana,30,NA
30003,30003,0.297458883,0.198434,-0.065190091,0.716163496,0.888588293,9,MT,Montana,30,NA
30004,30004,0.093428959,0.187243576,-0.246117826,0.452954975,-0.00614974,12,MT,Montana,30,NA
30005,30005,0.326787688,0.205821895,-0.078197334,0.701840767,0.900367467,4,MT,Montana,30,NA
30006,30006,0.205806108,0.197650797,-0.193516547,0.580485779,0.488337894,5,MT,Montana,30,NA
30007,30007,0.160737245,0.187573278,-0.208984955,0.526550524,0.279246863,17,MT,Montana,30,NA
30008,30008,0.279119755,0.165270378,-0.028997781,0.617134161,0.629958004,16,MT,Montana,30,NA
30009,30009,0.191448647,0.192729104,-0.202421892,0.572144044,0.17651909,9,MT,Montana,30,NA
30010,30010,0.274134908,0.183354595,-0.056641621,0.619349417,0.500364224,13,MT,Montana,30,NA
30011,30011,0.279292862,0.181137298,-0.092778241,0.630428294,0.499649013,16,MT,Montana,30,NA
30012,30012,0.133250489,0.20305342,-0.276890109,0.517662229,0.430115333,6,MT,Montana,30,NA
30013,30013,0.310260021,0.190799177,-0.056673865,0.659791931,0.618595966,11,MT,Montana,30,NA
30014,30014,0.254605599,0.185722924,-0.112641728,0.602970598,0.320374414,13,MT,Montana,30,NA
30015,30015,0.177396775,0.1911705,-0.205019773,0.56086626,0.259126783,5,MT,Montana,30,NA
30016,30016,0.079507314,0.188095596,-0.278581514,0.421273244,0.151981443,11,MT,Montana,30,NA
30017,30017,0.392315988,0.191308561,0.044474743,0.750629323,0.923821139,8,MT,Montana,30,NA
30018,30018,0.219911071,0.202750578,-0.150620397,0.626587161,0.69038408,6,MT,Montana,30,NA
30019,30019,0.257417769,0.203233792,-0.15239533,0.641614577,0.799042404,1,MT,Montana,30,NA
30020,30020,-0.043669771,0.152943216,-0.354556204,0.216072104,-0.366486655,20,MT,Montana,30,NA
30021,30021,-0.064033612,0.176011963,-0.415967197,0.270160502,-0.569409898,17,MT,Montana,30,NA
30022,30022,-0.024190912,0.21805876,-0.436425009,0.412450507,-1.028173636,2,MT,Montana,30,NA
30023,30023,0.087336135,0.190640563,-0.273378732,0.476962965,-0.047684729,13,MT,Montana,30,NA
30024,30024,0.084575728,0.203048191,-0.335383261,0.483369381,-0.087027863,3,MT,Montana,30,NA
30025,30025,0.110831218,0.196150727,-0.247696075,0.491868286,-0.278669209,13,MT,Montana,30,NA
30026,30026,0.170763125,0.190567616,-0.199506583,0.543225982,0.404944718,9,MT,Montana,30,NA
30027,30027,0.260986616,0.199897393,-0.116616073,0.644198439,-0.429107083,5,MT,Montana,30,NA
30028,30028,0.351761606,0.183132118,0.003853857,0.716383356,0.981589852,10,MT,Montana,30,NA
30029,30029,0.081430703,0.189449014,-0.299704864,0.443413794,-0.201117444,10,MT,Montana,30,NA
30030,30030,0.319209457,0.176000679,-0.004908544,0.662679842,0.67755844,15,MT,Montana,30,NA
30031,30031,0.067511044,0.20240471,-0.311319068,0.420279169,-0.132824011,6,MT,Montana,30,NA
30032,30032,0.130413158,0.201759471,-0.2706598,0.559076101,-0.264827096,3,MT,Montana,30,NA
30033,30033,0.222407237,0.192180282,-0.201215393,0.622010685,0.643946681,9,MT,Montana,30,NA
30034,30034,0.218071057,0.181456334,-0.125811814,0.567625372,0.535339907,7,MT,Montana,30,NA
30035,30035,0.195356366,0.189663005,-0.161699203,0.568675737,0.260337607,11,MT,Montana,30,NA
30036,30036,0.249872877,0.193168939,-0.117527408,0.641685319,0.022034167,11,MT,Montana,30,NA
30037,30037,0.162765158,0.197075015,-0.21533489,0.537562552,0.354235572,12,MT,Montana,30,NA
30038,30038,0.046493204,0.18025976,-0.31293804,0.419986373,-0.275882401,13,MT,Montana,30,NA
30039,30039,0.277990544,0.185738467,-0.083575678,0.636148845,0.610087228,14,MT,Montana,30,NA
30040,30040,0.248345838,0.168727942,-0.086074128,0.583623613,0.835806136,13,MT,Montana,30,NA
30041,30041,0.112026151,0.195072274,-0.247944218,0.499977336,-0.064209628,7,MT,Montana,30,NA
30042,30042,0.132678507,0.210330041,-0.305576697,0.538034163,1.233756987,2,MT,Montana,30,NA
30043,30043,0.397657896,0.199365272,0.007806225,0.763686227,0.610078765,11,MT,Montana,30,NA
30044,30044,0.195261301,0.165891316,-0.120937618,0.478222857,0.303967233,14,MT,Montana,30,NA
30045,30045,0.27590298,0.17378691,-0.088469814,0.608271189,0.690151577,13,MT,Montana,30,NA
30046,30046,0.092934656,0.185521404,-0.263223285,0.464058616,-0.019933656,10,MT,Montana,30,NA
30047,30047,0.342102191,0.200627942,-0.047494414,0.687599695,0.413506713,6,MT,Montana,30,NA
30048,30048,0.14975133,0.180583745,-0.220490321,0.500747524,0.357771338,10,MT,Montana,30,NA
30049,30049,-0.049344852,0.194495606,-0.455335059,0.303731174,0.003056985,10,MT,Montana,30,NA
30050,30050,0.083542792,0.209337459,-0.32477805,0.528594034,0.134262014,6,MT,Montana,30,NA
30051,30051,-0.027958397,0.177306162,-0.368200717,0.324704682,-0.117531423,18,MT,Montana,30,NA
30052,30052,-0.121175887,0.209455618,-0.502734006,0.286641983,-1.549522323,2,MT,Montana,30,NA
30053,30053,0.05713389,0.198091623,-0.336381257,0.424801452,0.50532651,4,MT,Montana,30,NA
30054,30054,0.080920152,0.206044842,-0.303067823,0.498424165,0.426491015,5,MT,Montana,30,NA
30055,30055,0.0652306,0.17739847,-0.255932426,0.41263596,0.165267239,12,MT,Montana,30,NA
30056,30056,0.438155956,0.177389018,0.08837691,0.775135875,0.625534138,18,MT,Montana,30,NA
30057,30057,0.147127264,0.205598236,-0.259935501,0.541221492,-0.070856648,6,MT,Montana,30,NA
30058,30058,0.019923213,0.186947543,-0.35367148,0.389289435,-0.173829719,14,MT,Montana,30,NA
30059,30059,0.208522158,0.186034248,-0.177777462,0.603393767,0.013473733,11,MT,Montana,30,NA
30060,30060,0.384327301,0.199774865,0.002487807,0.779698471,0.641401515,11,MT,Montana,30,NA
30061,30061,0.256405413,0.191922518,-0.097922602,0.629648563,0.368070201,9,MT,Montana,30,NA
30062,30062,0.04165944,0.179969843,-0.322549064,0.408954475,-0.085044044,11,MT,Montana,30,NA
30063,30063,0.162608501,0.186186461,-0.217336962,0.548579683,-0.104027812,11,MT,Montana,30,NA
30064,30064,-0.12820724,0.190811559,-0.510853569,0.209883982,-0.409976964,9,MT,Montana,30,NA
30065,30065,0.174105335,0.186121587,-0.198561122,0.537667221,0.567623092,9,MT,Montana,30,NA
30066,30066,-0.038008772,0.183822878,-0.383869006,0.358238866,-0.381340696,13,MT,Montana,30,NA
30067,30067,0.149078597,0.182055956,-0.202358741,0.494435241,0.177637546,16,MT,Montana,30,NA
30068,30068,0.302465236,0.195851077,-0.063050142,0.663335983,-0.1220413,6,MT,Montana,30,NA
30069,30069,0.217345095,0.190575059,-0.153215308,0.587427452,0.12804879,12,MT,Montana,30,NA
30070,30070,0.197192425,0.180821478,-0.145283374,0.527945367,0.131620412,11,MT,Montana,30,NA
30071,30071,0.306927576,0.185303046,-0.075317504,0.658036308,0.699163106,10,MT,Montana,30,NA
30072,30072,0.32415959,0.198228396,-0.071463729,0.67127519,0.808369523,7,MT,Montana,30,NA
30073,30073,0.10578045,0.203929408,-0.302613594,0.486150676,-0.148400743,3,MT,Montana,30,NA
30074,30074,0.07643824,0.200350526,-0.331609221,0.403177121,-0.424090005,5,MT,Montana,30,NA
30075,30075,0.279015112,0.196632886,-0.12745146,0.659984427,-0.076446229,6,MT,Montana,30,NA
30076,30076,0.16619819,0.198541252,-0.216464069,0.570085499,-0.058971656,6,MT,Montana,30,NA
30077,30077,0.154533636,0.190457403,-0.239550982,0.54427264,0.082322257,7,MT,Montana,30,NA
30078,30078,0.161461442,0.186309519,-0.198710953,0.550229896,0.506696101,9,MT,Montana,30,NA
30079,30079,0.160462704,0.187851906,-0.18405907,0.502092632,0.017720276,11,MT,Montana,30,NA
30080,30080,0.417365312,0.19469597,0.085121284,0.827050962,0.702300634,8,MT,Montana,30,NA
30081,30081,0.140540555,0.153921533,-0.17547583,0.429605932,0.080572343,25,MT,Montana,30,NA
30082,30082,0.354434246,0.174966439,-0.001486741,0.729014128,0.334911956,11,MT,Montana,30,NA
30083,30083,0.086534496,0.200667377,-0.325719475,0.469408836,-1.033276879,4,MT,Montana,30,NA
30084,30084,0.303213975,0.175785099,-0.04028082,0.702138541,0.408763703,15,MT,Montana,30,NA
30085,30085,0.328652245,0.190476758,-0.045009135,0.719064536,0.027559981,8,MT,Montana,30,NA
30086,30086,0.015410974,0.179841113,-0.317202779,0.359242234,-0.319145349,11,MT,Montana,30,NA
30087,30087,0.33773302,0.186621291,-0.028840152,0.703011653,0.532711997,13,MT,Montana,30,NA
30088,30088,0.059682286,0.168428008,-0.272845439,0.379707273,0.093157563,20,MT,Montana,30,NA
30089,30089,0.152062155,0.191098096,-0.223602852,0.518811892,-0.040389798,10,MT,Montana,30,NA
30090,30090,0.201036697,0.169051049,-0.117307039,0.539059344,0.012459946,20,MT,Montana,30,NA
30091,30091,0.03735158,0.188891364,-0.324326826,0.413486548,-0.43638304,9,MT,Montana,30,NA
30092,30092,-0.139523613,0.179432953,-0.499981047,0.228256504,-0.484155892,18,MT,Montana,30,NA
30093,30093,0.017298405,0.184177906,-0.325333785,0.372013446,-0.532474913,15,MT,Montana,30,NA
30094,30094,-0.218560315,0.181883213,-0.58723264,0.14192404,-0.720657226,15,MT,Montana,30,NA
30095,30095,-0.028279221,0.183470061,-0.396515916,0.323102773,-0.295616707,10,MT,Montana,30,NA
30096,30096,0.010739753,0.181708126,-0.340062078,0.361797459,-0.069857819,12,MT,Montana,30,NA
30097,30097,-0.158220515,0.176493573,-0.506492398,0.179456022,-0.524445832,17,MT,Montana,30,NA
30098,30098,0.125301521,0.200278487,-0.230214355,0.531188177,0.468440015,5,MT,Montana,30,NA
30099,30099,-0.053631533,0.196765726,-0.406302546,0.376446393,-0.329108743,10,MT,Montana,30,NA
30100,30100,0.288483083,0.181671503,-0.058600707,0.654433533,0.515386126,11,MT,Montana,30,NA
32001,32001,0.044727349,0.125403949,-0.197274345,0.285438257,0.076084082,70,NV,Nevada,32,0.599743013
32002,32002,0.134455264,0.132807585,-0.121861166,0.38598511,0.212079422,65,NV,Nevada,32,0.508756433
32003,32003,0.017382099,0.134851688,-0.2498749,0.262392814,0.006067768,47,NV,Nevada,32,0.625826501
32004,32004,0.109253628,0.143974073,-0.158908045,0.381774048,0.112962879,56,NV,Nevada,32,0.496043154
32005,32005,0.004704269,0.135799459,-0.266249558,0.265412991,-0.003754042,52,NV,Nevada,32,0.569551572
32006,32006,-0.160919285,0.168538962,-0.475470912,0.167640227,0.036075172,18,NV,Nevada,32,0.819278185
32007,32007,-0.36418727,0.158500145,-0.686559052,-0.028869202,-0.279941126,28,NV,Nevada,32,0.818738681
32008,32008,-0.222283947,0.133106972,-0.483978284,0.035429115,-0.260292285,54,NV,Nevada,32,0.67385685
32009,32009,-0.207540365,0.146854621,-0.488301894,0.087992583,-0.216007191,30,NV,Nevada,32,0.695357755
32010,32010,-0.001924501,0.129012237,-0.263160832,0.241402128,0.018870369,56,NV,Nevada,32,0.61978249
32011,32011,-0.144387169,0.149942415,-0.463657181,0.146832123,-0.059151795,32,NV,Nevada,32,0.792950762
32012,32012,-0.147502687,0.152374561,-0.428173392,0.17120715,-0.354148452,29,NV,Nevada,32,0.703612846
32013,32013,0.271441582,0.105315846,0.077286683,0.479914898,0.37012212,106,NV,Nevada,32,0.549039502
32014,32014,0.024467729,0.146766334,-0.238660062,0.320307181,0.144712425,45,NV,Nevada,32,0.660717617
32015,32015,-0.189484276,0.134821864,-0.444978384,0.08056789,-0.418204102,56,NV,Nevada,32,0.649646554
32016,32016,0.145209916,0.148017976,-0.13131298,0.425514633,0.364784853,38,NV,Nevada,32,0.624370703
32017,32017,0.189701553,0.143937348,-0.09844892,0.468327596,0.443414214,43,NV,Nevada,32,0.680868022
32018,32018,-0.151753025,0.145730997,-0.430756613,0.126136614,-0.273736499,42,NV,Nevada,32,0.647873437
32019,32019,-0.244564472,0.144327853,-0.539388822,0.016953967,-0.352097819,42,NV,Nevada,32,0.675156055
32020,32020,0.197380177,0.133254013,-0.050268298,0.467796904,0.338310739,57,NV,Nevada,32,0.396565286
32021,32021,0.242640959,0.133877678,-0.007873409,0.498779343,0.451541019,48,NV,Nevada,32,0.53297103
32022,32022,0.164715223,0.121333627,-0.083076922,0.403937168,0.218495482,84,NV,Nevada,32,0.53297252
32023,32023,0.023517807,0.123888382,-0.218938594,0.271480218,0.033897504,59,NV,Nevada,32,0.546225208
32024,32024,-0.083482596,0.127581968,-0.326166963,0.172769602,-0.030975533,68,NV,Nevada,32,0.66933729
32025,32025,0.159990165,0.130598461,-0.080779498,0.405830311,0.179007724,63,NV,Nevada,32,0.512349107
32026,32026,0.158725929,0.125918143,-0.099909189,0.402805718,0.20325911,68,NV,Nevada,32,0.507445363
32027,32027,-0.174378569,0.132528169,-0.428288804,0.067772789,-0.284965143,57,NV,Nevada,32,0.685331672
32028,32028,-0.207320686,0.170652653,-0.559243018,0.115745094,-0.241800946,22,NV,Nevada,32,0.820819976
32029,32029,-0.003279255,0.133065197,-0.238996206,0.28265822,0.061394927,58,NV,Nevada,32,0.579578536
32030,32030,-0.059323603,0.138050915,-0.323656972,0.211027638,0.005966825,49,NV,Nevada,32,0.643318096
32031,32031,-0.13960878,0.139849811,-0.402132305,0.149482981,-0.14624441,51,NV,Nevada,32,0.647101593
32032,32032,0.059275822,0.134372538,-0.206786518,0.326532502,0.112177479,55,NV,Nevada,32,0.48606532
32033,32033,0.130231267,0.135914464,-0.141879265,0.418285082,0.339915994,55,NV,Nevada,32,0.291679516
32034,32034,-0.132623387,0.137026614,-0.397407276,0.136962516,-0.236783888,50,NV,Nevada,32,0.638582435
32035,32035,0.052075218,0.132097437,-0.186024507,0.324116342,0.139973035,61,NV,Nevada,32,0.356062616
32036,32036,0.061727122,0.122196002,-0.167493583,0.291854112,0.073178323,69,NV,Nevada,32,0.403167522
32037,32037,-0.127692915,0.136306946,-0.382818226,0.138561272,-0.241804879,50,NV,Nevada,32,0.63350939
32038,32038,0.23314216,0.108351015,0.012463537,0.429336239,0.360323876,89,NV,Nevada,32,0.415141402
32039,32039,0.378959626,0.14466865,0.089663084,0.656299563,0.786796392,35,NV,Nevada,32,0.431089958
32040,32040,0.057597368,0.129091614,-0.202964959,0.298919296,0.093937712,54,NV,Nevada,32,0.516827172
32041,32041,-0.119465297,0.163477961,-0.435122016,0.208628383,-0.308121415,24,NV,Nevada,32,0.635242427
32042,32042,0.067128112,0.148614232,-0.227315546,0.354822811,0.13574399,40,NV,Nevada,32,0.647431694
33001,33001,0.065606836,0.195342177,-0.297002062,0.469985422,-0.383607542,12,NH,New Hampshire,33,0.641463415
33002,33002,0.121034598,0.181319734,-0.252106232,0.475270193,0.077092638,10,NH,New Hampshire,33,0.539334487
33003,33003,0.157202113,0.207735131,-0.251430399,0.572441918,1.768884068,1,NH,New Hampshire,33,0.521654501
33004,33004,-0.023894659,0.175634407,-0.374526156,0.290246473,-0.154981404,21,NH,New Hampshire,33,0.599249374
33005,33005,-0.020906515,0.199324687,-0.396739935,0.334129441,-0.606490544,7,NH,New Hampshire,33,0.626878613
33101,33101,-0.00916933,0.192667825,-0.376188519,0.393437668,-0.463801804,3,NH,New Hampshire,33,0.530530531
33102,33102,0.143051606,0.193489221,-0.229928557,0.546974451,0.629059986,7,NH,New Hampshire,33,0.531782526
33103,33103,-0.008015521,0.182046715,-0.351869516,0.341578161,-0.118789173,13,NH,New Hampshire,33,0.51400157
33104,33104,-0.128174224,0.16587016,-0.463452576,0.195240494,-0.428960064,27,NH,New Hampshire,33,0.52936747
33105,33105,0.072918407,0.155110783,-0.24728083,0.357706598,0.04343055,28,NH,New Hampshire,33,0.478689731
33106,33106,0.032960303,0.18984596,-0.313041984,0.38626797,0.044866442,7,NH,New Hampshire,33,0.509628934
33201,33201,-0.138153144,0.174775264,-0.479950925,0.193439227,-0.634344665,16,NH,New Hampshire,33,0.608200173
33202,33202,-0.008258974,0.186485334,-0.364318573,0.330870046,-0.426901253,2,NH,New Hampshire,33,0.599811676
33203,33203,-0.144886588,0.170247097,-0.456332264,0.202909262,-0.295368064,15,NH,New Hampshire,33,0.534373904
33204,33204,0.129310707,0.168188494,-0.199854634,0.456526331,0.471578569,17,NH,New Hampshire,33,0.467765776
33205,33205,0.227628253,0.196241046,-0.171877277,0.616179696,1.056146396,8,NH,New Hampshire,33,0.479305059
33302,33302,-0.186757143,0.181017299,-0.535787892,0.161200135,-0.602855373,9,NH,New Hampshire,33,0.621772246
33303,33303,-0.132556767,0.166391092,-0.443649179,0.173498465,-0.334593747,25,NH,New Hampshire,33,0.721380471
33304,33304,-0.137040709,0.170218434,-0.442626281,0.220074342,-0.395673916,22,NH,New Hampshire,33,0.650287065
33305,33305,-0.117693694,0.196648657,-0.506171824,0.261051642,-0.914860154,4,NH,New Hampshire,33,0.586548488
33306,33306,0.238111757,0.183538613,-0.130722331,0.614228272,1.06878118,10,NH,New Hampshire,33,0.629213483
33307,33307,-0.147222596,0.185580515,-0.507390543,0.197543805,-0.701208171,14,NH,New Hampshire,33,0.531920825
33401,33401,0.18065318,0.1890035,-0.177644582,0.538318066,0.847362133,7,NH,New Hampshire,33,0.498448811
33402,33402,0.107917613,0.176733203,-0.243090384,0.455326857,0.185168759,16,NH,New Hampshire,33,0.564224548
33403,33403,0.151174661,0.203267535,-0.255010942,0.543828391,0.845920958,5,NH,New Hampshire,33,0.627287854
33404,33404,0.069487169,0.177071165,-0.260239796,0.421522848,0.173257077,21,NH,New Hampshire,33,0.668700787
33501,33501,0.193295106,0.191188751,-0.197212715,0.583943977,0.96617256,6,NH,New Hampshire,33,0.556510665
33502,33502,-0.135955942,0.19491094,-0.499596459,0.246376179,-0.839409574,4,NH,New Hampshire,33,0.636236609
33503,33503,-0.058001023,0.18007238,-0.387186112,0.301569444,-0.325660844,10,NH,New Hampshire,33,0.56154267
33504,33504,0.000418841,0.204441236,-0.434907597,0.348524998,-0.23298321,5,NH,New Hampshire,33,0.585872576
33505,33505,-0.033301883,0.187927517,-0.378856668,0.325520102,-0.113227292,5,NH,New Hampshire,33,0.519860184
33506,33506,0.003462361,0.185545662,-0.362962282,0.375757118,0.024886036,15,NH,New Hampshire,33,0.573036518
33507,33507,-0.094393606,0.192076331,-0.47932715,0.256748119,-0.933209834,4,NH,New Hampshire,33,0.682053698
33508,33508,-0.05990595,0.188628374,-0.459636598,0.286697738,-0.342382165,9,NH,New Hampshire,33,0.532079274
33509,33509,-0.168131489,0.179174421,-0.543915178,0.150796699,-0.611061498,12,NH,New Hampshire,33,0.815136764
33510,33510,-0.053249566,0.195825235,-0.421105786,0.314990766,-0.778024621,6,NH,New Hampshire,33,0.62201317
33511,33511,-0.106189917,0.182784868,-0.468219358,0.245497556,-0.541614331,15,NH,New Hampshire,33,0.694877506
33601,33601,0.089468447,0.174621339,-0.235930521,0.454536389,0.288857359,16,NH,New Hampshire,33,0.569348251
33602,33602,-0.183282261,0.183985964,-0.515458457,0.194916,-0.923141495,13,NH,New Hampshire,33,0.540526176
33603,33603,-0.105860532,0.169824748,-0.432435258,0.218910318,-0.30406329,23,NH,New Hampshire,33,0.547619048
33604,33604,-0.017847715,0.18031397,-0.37057777,0.322006874,-0.315060563,17,NH,New Hampshire,33,0.510019466
33605,33605,0.215593612,0.177204837,-0.158340032,0.542786023,0.614451352,13,NH,New Hampshire,33,0.479456784
33606,33606,-0.076983071,0.152247925,-0.370097584,0.210669146,-0.137557941,34,NH,New Hampshire,33,0.521606169
33607,33607,0.033143109,0.147302285,-0.272839424,0.306821088,0.049421446,35,NH,New Hampshire,33,0.467781133
33608,33608,0.040542668,0.172204743,-0.281644541,0.363307747,0.19721632,20,NH,New Hampshire,33,0.540144632
33609,33609,-0.135690748,0.151571136,-0.446989692,0.130085224,-0.460297186,26,NH,New Hampshire,33,0.564895194
33610,33610,0.083341968,0.198682097,-0.296916719,0.484124912,0.591678177,7,NH,New Hampshire,33,0.664124668
33611,33611,0.092503725,0.198111562,-0.305954284,0.465766562,0.369617801,5,NH,New Hampshire,33,0.5973478
33612,33612,-0.029294234,0.196330781,-0.40898271,0.348486006,-0.73259726,6,NH,New Hampshire,33,0.639665819
33613,33613,-0.033082928,0.199121943,-0.379473199,0.372210365,-0.523648367,6,NH,New Hampshire,33,0.517141076
33614,33614,-0.084666775,0.192021513,-0.454427717,0.295964906,-0.744477161,7,NH,New Hampshire,33,0.549618321
33615,33615,0.161846815,0.191410906,-0.201340128,0.527650895,0.622307832,6,NH,New Hampshire,33,0.489677952
33616,33616,0.019890852,0.173416,-0.326992482,0.360019915,0.183317417,15,NH,New Hampshire,33,0.54638404
33617,33617,0.183378166,0.172100803,-0.140414859,0.562362243,0.473603751,16,NH,New Hampshire,33,0.548389982
33618,33618,0.111083197,0.169936249,-0.233884637,0.453618074,0.231345378,23,NH,New Hampshire,33,0.407342518
33619,33619,-0.101193543,0.161084811,-0.415721236,0.215975503,-0.086355345,26,NH,New Hampshire,33,0.491864999
33620,33620,0.041301657,0.18359203,-0.328991546,0.401346466,0.396019047,10,NH,New Hampshire,33,0.543946932
33621,33621,-0.078975929,0.205841058,-0.490009749,0.307685269,0.143849535,4,NH,New Hampshire,33,0.55024962
33622,33622,-0.211085863,0.191492909,-0.585322896,0.137692565,-0.616934591,4,NH,New Hampshire,33,0.591832078
33623,33623,0.016123363,0.203977936,-0.378193092,0.399604757,0.568863877,5,NH,New Hampshire,33,0.683204827
33624,33624,0.020331358,0.192729526,-0.365053862,0.407337085,0.051279498,9,NH,New Hampshire,33,0.591464936
33625,33625,-0.160971153,0.180816176,-0.498409038,0.205119909,-0.398382911,17,NH,New Hampshire,33,0.56420943
33626,33626,-0.021289396,0.157245163,-0.331706511,0.290544541,0.071064694,32,NH,New Hampshire,33,0.550497297
33627,33627,0.111243942,0.143544251,-0.143231278,0.415592108,0.270539905,50,NH,New Hampshire,33,0.455412797
33701,33701,-0.035490557,0.200995619,-0.439190266,0.337848542,0.11395879,11,NH,New Hampshire,33,0.579078738
33702,33702,0.01376392,0.178583472,-0.320922216,0.362623549,0.006188582,13,NH,New Hampshire,33,0.559663079
33703,33703,-0.01197259,0.190888325,-0.375184784,0.376073897,-0.979286413,2,NH,New Hampshire,33,0.559514487
33704,33704,0.060915406,0.193513404,-0.338972183,0.428422977,0.250694801,6,NH,New Hampshire,33,0.603071827
33705,33705,0.017069026,0.193507846,-0.36452449,0.377856518,-0.872500555,3,NH,New Hampshire,33,0.594640821
33706,33706,0.105973535,0.169728093,-0.259677843,0.442049094,0.102621454,19,NH,New Hampshire,33,0.541214953
33707,33707,-0.025028874,0.211734533,-0.440176604,0.388948391,0.012186402,5,NH,New Hampshire,33,0.519171779
33708,33708,-0.091012619,0.180362424,-0.449671303,0.261659579,-0.4410657,13,NH,New Hampshire,33,0.487459609
33709,33709,0.106225838,0.175426999,-0.21639353,0.42475646,0.336703976,15,NH,New Hampshire,33,0.466410475
33710,33710,0.107084426,0.197809758,-0.264708358,0.488157462,0.344095338,7,NH,New Hampshire,33,0.641608968
33711,33711,-0.441629483,0.15593246,-0.772858682,-0.125589599,-1.057149413,33,NH,New Hampshire,33,0.638830435
33712,33712,-0.284172569,0.162363011,-0.588964905,0.026393395,-0.818633094,26,NH,New Hampshire,33,0.692525735
33713,33713,0.015552489,0.186629101,-0.37342042,0.353977846,-0.40097081,8,NH,New Hampshire,33,0.52095901
